parcial,parti,edad,edad2,escolaridad,casada,N(0_5),N(6_17),D[2_5],D[6_9],D[10_49],D[50_199],D[200+],D[minas],D[manu],D[EGA],D[constru],D[comercio],D[transporte],D[serv fin],D[servicios],Log_salario,nlingreso,N(18+),mujer,horas
0,1,32,1024,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3989118393904345,0,1,1
0,1,45,2025,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.516694858413155,78820,2,1
0,1,33,1089,11,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,5.377260562287496,0,2,1
0,1,31,961,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.53674477254465,0,2,1
0,1,45,2025,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.7585673658979974,0,3,1
0,1,44,1936,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.650226227011275,0,2,1
0,1,48,2304,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.085310747988165,322160,3,1
0,1,47,2209,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.428531273205255,0,3,1
0,1,25,625,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.1643797175051365,0,3,1
0,1,25,625,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.1938417040654965,0,2,1
0,1,43,1849,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.915885439478342,0,4,1
1,1,68,4624,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8.16864839380367,0,4,1
0,1,50,2500,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.60288464371637,0,2,1
0,1,44,1936,13,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.310086609512556,12042,4,1
0,1,45,2025,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.315202554630926,0,4,1
1,1,41,1681,17,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7.849744673306311,0,2,1
1,1,27,729,16,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7.939356908852433,0,4,1
0,1,26,676,16,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,6.543493024058359,0,4,1
0,1,43,1849,12,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,7.203567487132553,0,3,1
0,1,39,1521,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.661276069311087,112600,3,1
